keyword_id,movie_id,name
4409,11008,military base
5947,11008,military service
6417,11008,base
9052,11008,major
11138,11008,military spoof
162257,11008,instructor
2011,11318,queen
4152,11318,kingdom
5565,11318,biography
8250,11318,victorian england
18130,11318,psychopathy
4005,3036,human experimentation
6737,3036,frankenstein
9714,3036,remake
65,10510,holiday
271,10510,competition
1605,10510,new love
1991,10510,santa claus
2081,10510,department store
2618,10510,miracle
4896,10510,wish
207317,10510,christmas
378,8438,prison
1563,8438,prisoner
2501,8438,death row
3859,8438,alcatraz
10909,8438,lawyer
33519,8438,courtroom
207240,8438,murder trial
207883,8438,1940s
211082,8438,mistreatment
215596,8438,public defender
223044,8438,prisoner abuse
936,1945,loss of mother
1578,1945,loss of sister
1608,1945,twin sister
1646,1945,autism
1889,1945,lake
2171,1945,kaspar-hauser-syndrom
5650,1945,feral child
5774,1945,forest
5922,1945,north carolina
11268,1945,psychologist
18035,1945,family
625,241,sadistic
736,241,journalist
1583,241,mass murder
1584,241,yellow press
2754,241,trauma
5600,241,daughter
8201,241,satire
9701,241,controversy
9859,241,controversial
14819,241,violence
206545,241,young couple
207691,241,abuse
110,9058,venice
131,9058,italy
663,9058,fortune teller
815,9058,soulmates
1332,9058,cheating
1820,9058,trip
572,18220,sex
1523,18220,obsession
2913,18220,diary
9826,18220,murder
12105,18220,student
14794,18220,lust
14893,18220,art
187056,18220,woman director
190370,18220,erotic movie
1261,6950,river
1402,6950,general
3664,6950,research
6092,6950,army
8803,6950,serum
15149,6950,monkey
17995,6950,epidemic
158025,6950,medical research
242,101,new york
417,101,corruption
782,101,assassin
796,101,police brutality
1465,101,loss of family
1470,101,s.w.a.t.
2356,101,immigrant
2708,101,hitman
4613,101,training
9748,101,revenge
9826,101,murder
9957,101,loneliness
10226,101,neighbor
10703,101,tragic love
34117,101,cult film
207268,101,neo-noir
233083,101,complex relationship
233084,101,complex characters
396,680,transporter
1411,680,brothel
2231,680,drug dealer
2792,680,boxer
4076,680,massage
8627,680,stolen money
9730,680,crime boss
10104,680,dance contest
11242,680,junkyard
11423,680,kamikaze
11434,680,ambiguous ending
11435,680,briefcase
11436,680,redemption
11442,680,heirloom
11446,680,pulp fiction
11447,680,reference to al green
14604,680,theft
14707,680,brutality
2136,11450,television
2571,11450,tv show
2887,11450,manipulation
2954,11450,manipulation of the media
3977,11450,product placement
5340,11450,investigation
7271,11450,tv ratings
8072,11450,quiz show
9303,11450,fragen
10909,11450,lawyer
75,12106,gunslinger
9748,12106,revenge
9930,12106,prairie
10950,12106,shootout
13132,12106,pistol
90,3586,paris
922,3586,hotel room
2619,3586,suspicion of murder
2863,3586,mannequin
6805,3586,fashion photographer
6878,3586,sandwich
6879,3586,poodle
12193,3586,reporter
15479,3586,fashion
934,110,judge
1533,110,isolation
2863,110,mannequin
4918,110,shadowing
5259,110,english channel
5260,110,geneva
9935,110,travel
15162,110,dog
90,108,paris
1233,108,composer
4424,108,pain
4549,108,loss of husband
5257,108,to compose
928,109,hairdresser
2039,109,sexual frustration
3739,109,funeral
4480,109,business man
21747,109,poland
7376,22586,princess
10407,22586,swan
1653,2636,explosive
9748,2636,revenge
159358,2636,explosives expert
3801,2164,space travel
3822,2164,teleportation
8862,2164,uprising
11325,2164,shot to death
11402,2164,androgyny
11606,2164,space western
12405,2164,outer space
41414,2164,timebomb
159138,2164,death of son
160381,2164,nuclear weapons
163250,2164,invented language
163331,2164,hieroglyph
163338,2164,egyptian mythology
163347,2164,egyptology
65,11395,holiday
1441,11395,christmas party
1991,11395,santa claus
5011,11395,deal
5570,11395,christmas tree
207317,11395,christmas
378,278,prison
417,278,corruption
796,278,police brutality
2885,278,prison cell
4779,278,delinquent
8622,278,parole board
9777,278,escape from prison
12662,278,wrongful imprisonment
180172,278,framed for murder
207883,278,1940s
1253,9905,roommate
1448,9905,distrust
2635,9905,overdose
2968,9905,grave
9937,9905,suspense
10123,9905,dark comedy
155704,9905,shallow grave
10183,20306,independent film
395,31439,gambling
478,31439,china
516,31439,child abuse
2109,31439,communist
6917,31439,epic
2535,9067,destroy
4565,9067,dystopia
5484,9067,reincarnation
18034,9067,desert
160129,9067,artial arts
187056,9067,woman director
549,9059,prostitute
2849,9059,key
2974,9059,jesus christ
4238,9059,chosen one
9649,9059,god
10842,9059,good vs evil
11221,9059,blood
15001,9059,demon
175360,9059,crypt keeper
10988,193,based on tv series
34079,193,death
162410,193,exploding planet
162415,193,mountain cabin
162429,193,solar system
4862,12122,alien life-form
5331,12122,village
9535,12122,bewusstlosigkeit
9951,12122,alien
13149,12122,pregnancy
161891,12122,doppelganger
380,1587,brother brother relationship
791,1587,mentally disabled
2029,1587,iowa
4129,1587,widow
10041,1587,dysfunctional family
10183,1587,independent film
310,9271,artificial intelligence
803,9271,android
3249,9271,hologram
4286,9271,computer program
4563,9271,virtual reality
8440,9271,ex-cop
9819,9271,visual effect
177258,9271,police training
380,2064,brother brother relationship
520,2064,chicago
732,2064,coma
1552,2064,subway
2038,2064,love of one's life
5301,2064,brother
5989,2064,man of one's dreams
11612,2064,hospital
30,236,individual
1412,236,becoming an adult
1566,236,dream
1571,236,return
2038,236,love of one's life
2064,236,overweight
2065,236,province
2069,236,bathing
2070,236,olympic games
2386,236,empowerment
3925,236,boredom
5600,236,daughter
6054,236,friendship
630,3049,dolphin
6732,3049,mascot
155790,3049,private detective
208152,3049,pets
237,2759,gay
824,2759,drag queen
1013,2759,homophobia
4344,2759,musical
4580,2759,van
5657,2759,australia
17975,2759,transgender
193459,2759,australian aborigine
1664,10497,eroticism
2564,10497,wheelchair
2587,10497,married couple
2799,10497,cruise
4115,10497,longing
5809,10497,marriage crisis
5859,10497,paralysis
6373,10497,sadomasochism
178649,10497,voyeurism
1808,11382,lover (female)
2276,11382,talent
6220,11382,mafia boss
10818,11382,author
441,9331,assassination
470,9331,spy
502,9331,ambush
591,9331,cia
720,9331,helicopter
818,9331,based on novel
840,9331,usa president
1589,9331,sniper
1812,9331,fbi
2148,9331,colombia
2149,9331,drug traffic
2532,9331,bomber
3045,9331,mission of murder
3070,9331,mercenary
3074,9331,insurgence
3547,9331,coast guard
5265,9331,spying
6091,9331,war
7336,9331,car bomb
10175,9331,drug cartel
10410,9331,conspiracy
10950,9331,shootout
11106,9331,infantry
14819,9331,violence
155723,9331,jack ryan
226620,9331,political cover-up
236,10731,suicide
380,10731,brother brother relationship
4009,10731,witness protection
4508,10731,principal witness 
5301,10731,brother
5340,10731,investigation
7255,10731,search for witnesses
10909,10731,lawyer
13142,10731,gangster
936,10464,loss of mother
5600,10464,daughter
6054,10464,friendship
10392,10464,mute
17997,10464,housekeeper
160910,10464,xenophobia
187056,10464,woman director
3335,9495,halloween
11363,9495,arson
18021,9495,detroit
554,888,manager
931,888,jealousy
2374,888,bad mother-in-law
2393,888,adoption
2783,888,family's daily life
4428,888,stone age
4812,888,plan
6054,888,friendship
12392,888,best friend
12616,888,dinosaur
422,13,vietnam veteran
458,13,hippie
791,13,mentally disabled
795,13,running
818,13,based on novel
2956,13,vietnam
2957,13,vietnam war
6054,13,friendship
9673,13,love
10235,13,family relationships
10624,13,bully
157499,13,mother son relationship
162365,13,military
162934,13,hugging
166980,13,shrimping
180204,13,wounded soldier
187844,13,flashback
208143,13,park bench
215492,13,amputee
213,712,upper class
699,712,love at first sight
1334,712,wedding vows
1459,712,marriage proposal
1873,712,yuppie
2038,712,love of one's life
3568,712,lone wolf
3577,712,snob
3581,712,witness
3582,712,bride
3583,712,bridegroom
3584,712,bridesmaid
3739,712,funeral
5347,712,clumsy fellow
6054,712,friendship
13027,712,wedding
236055,712,gay couple
12425,16295,racism
14819,16295,violence
171662,16295,date rape
171665,16295,athletic scholarship
171667,16295,black militant
171670,16295,resentment
171676,16295,school shooting
828,10660,waitress
8015,10660,cop
208262,10660,lottery ticket
208263,10660,winning lottery
958,10714,indian lead
4809,10714,tiger
5650,10714,feral child
6731,10714,british
8775,10714,panther
10468,10714,bear
10787,10714,jungle
13072,10714,falling in love
2143,8587,loss of parents
5276,8587,wild boar
6464,8587,uncle
11326,8587,shaman
11436,8587,redemption
13084,8587,king
14767,8587,scar
18136,8587,hyena
18153,8587,meerkat
4476,1689,buddhist
4558,1689,tibet
5484,1689,reincarnation
5722,1689,buddha
5723,1689,siddhartha
10183,1689,independent film
657,11596,fire
1930,11596,kidnapping
3030,11596,nightmare
3521,11596,earthquake
4142,11596,insomnia
6152,11596,supernatural
6562,11596,celebrity
6732,11596,mascot
9820,11596,alternate dimension
10232,11596,fame
11612,11596,hospital
12396,11596,hollywood
47020,11596,storytelling
156282,11596,alternate reality
160612,11596,self-referential
161184,11596,reboot
166329,11596,film industry
170383,11596,disfigurement
179878,11596,sleepwalking
212435,11596,meta film
225209,11596,dreams
232999,11596,cameos
851,854,dual identity
974,854,bank
2422,854,mockery
6348,854,green
9903,854,balloon
156257,854,jail cell
179101,854,norse mythology
383,9359,poker
787,9359,mississippi
1582,9359,saloon
3799,9359,ship
10322,9359,native american
10562,9359,on the run
10988,9359,based on tv series
11073,9359,steamboat
18083,9359,attempted robbery
185589,9359,cowboy and outlaw
1568,36593,undercover
11931,36593,spoof
208208,36593,state prison
1253,2788,roommate
1873,2788,yuppie
2200,2788,generations confilct
2249,2788,camcorder
2566,2788,cohabitant
5865,2788,cabriolet
179781,2788,fictional tv show
198673,2788,unemployed
798,10427,sheriff
1016,10427,wyoming
2708,10427,hitman
10856,10427,bag of money
207268,10427,neo-noir
18035,11011,family
175668,11011,life raft
175670,11011,private airplane
175676,11011,toothbrush
175681,11011,gluttony
175683,11011,magnifying glass
175685,11011,rubber boat
1261,8987,river
1621,8987,robber
1680,8987,boston
2492,8987,bank robber
5809,8987,marriage crisis
7188,8987,hostage-taking
8158,8987,rafting
15009,8987,criminal
233153,8987,white water rafting
258,1637,bomb
822,1637,airport
992,1637,bus
2776,1637,bus ride
3306,1637,highway
157251,1637,bomb planting
779,8831,martial arts
4379,8831,time travel
10568,8831,science fiction
175629,8831,alternative reality
470,36955,spy
949,36955,terrorist
1196,36955,florida
1419,36955,gun
1930,36955,kidnapping
2284,36955,horseback riding
3546,36955,florida keys
4289,36955,secret agent
161520,36955,terrorist plot
167444,36955,top secret
167451,36955,woman with glasses
167461,36955,truth serum
167466,36955,mushroom cloud
167467,36955,jackhammer
206958,36955,special agent
217421,36955,key west
596,10395,adultery
2499,10395,heal
4197,10395,bite
12564,10395,werewolf
75,12160,gunslinger
395,12160,gambling
798,12160,sheriff
1559,12160,deputy sheriff
4391,12160,wretch
5074,12160,wyatt earp
6165,12160,historical figure
9550,12160,doc holliday
407,11667,dictator
779,11667,martial arts
1562,11667,hostage
5362,11667,liberation of hostage
7188,11667,hostage-taking
10076,11667,street fighter
15053,11667,united nations
41645,11667,based on video game
233,8011,japan
242,8011,new york
388,8011,scotland
1629,8011,morocco
46958,8011,good and bad
1415,2654,small town
2340,2654,paranoia
6018,2654,new hampshire
6255,2654,insanity
9937,2654,suspense
10308,2654,h.p. lovecraft
10738,2654,diner
10818,2654,author
10941,2654,disappearance
14765,2654,church
14819,2654,violence
33505,2654,gothic
41380,2654,crucifix
41393,2654,new england
155435,2654,insurance investigator
166701,2654,ghost town
188994,2654,publisher
235266,2654,horror novel
931,2758,jealousy
1009,2758,baby
1155,2758,brother sister relationship
1307,2758,butler
1873,2758,yuppie
2341,2758,nanny
5767,2758,summer camp
6317,2758,guillotine
6464,2758,uncle
213,10436,upper class
242,10436,new york
4320,10436,lover
9886,10436,countess
10909,10436,lawyer
207928,10436,19th century
1224,13595,radio station
5540,13595,heavy metal
18001,13595,rock band
4171,9409,staatsanwältin
8233,9409,cops
13142,9409,gangster
41158,9409,stakeout
155446,9409,police stakeout
293,11853,female nudity
9748,11853,revenge
155573,11853,wild west
155658,11853,blonde woman
168405,11853,fast draw
168406,11853,tough  girl
168416,11853,gun fu
168418,11853,pistol duel
168422,11853,small western town
5521,11041,arkansas
10590,11041,oil
10988,11041,based on tv series
12547,11041,billionaire
14559,11041,hillbilly
163047,11041,beverly hills
187056,11041,woman director
703,306,detective
1568,306,undercover
3016,306,security camera
4230,306,carousel 
5340,306,investigation
6110,306,weapon
9663,306,sequel
10084,306,rescue
10889,306,counterfeit
10950,306,shootout
11719,306,dirty cop
12371,306,gunfight
12670,306,los angeles
14601,306,explosion
14819,306,violence
14967,306,foot chase
15124,306,framed
15483,306,car chase
41249,306,secret service
