movie_id,actor_id,character,cast_order
11395,12898,Santa Claus / Scott Calvin,0
11395,777,Dr. Neil Miller,1
11395,19957,Laura Calvin Miller,2
11395,38582,Bernard the Elf,3
11395,1039,Mr. Whittle,4
278,504,Andy Dufresne,0
278,192,Ellis Boyd 'Red' Redding,1
278,4029,Warden Samuel Norton,2
278,6574,Captain Byron T. Hadley,3
278,6576,Bogs Diamond,4
9905,17258,Juliet Miller,0
9905,2040,David Stephens,1
9905,3061,Alex Law,2
9905,25136,Detective Inspector McCall,3
9905,20056,Hugo,4
20306,1979,Buddy Ackerman,0
20306,11805,Guy,1
20306,41820,Dawn Lockard,2
20306,1121,Rex,3
20306,521717,Foster Kane,4
31439,76913,Xu Fugui,0
31439,643,Jiazhen,1
31439,146044,Town Chief,2
31439,15170,Wan Erxi,3
31439,1417404,Fugui's father,5
9067,15309,Rebecca (Tank Girl),0
9067,21411,T-Saint,1
9067,3489,Jet Girl,2
9067,56890,Kesslee,3
9067,13604,Rat Face,4
9059,1954,The Collector,0
9059,6573,Frank Brayker,1
9059,9575,Jeryline,2
9059,32290,Cordelia,3
9059,30485,Irene,4
193,2387,Captain Jean-Luc Picard,0
193,2388,Commander William T. Riker,1
193,1213786,Lt. Commander Data,2
193,2390,Lt. Commander Geordi La Forge,3
193,2391,Lt. Commander Worf,4
12122,20006,Dr. Alan Chaffee,0
12122,1796,Dr. Susan Verner,1
12122,57166,Jill McGowan,2
12122,60650,Frank McGowan,3
12122,18706,Melanie Roberts,4
11381,58198,Thomas 'Tommy' Callahan III,0
11381,60950,Richard Hayden,1
11381,6197,Thomas 'Big Tom' Callahan,2
11381,37995,"Beverly Barish, aka Beverly Burns",3
11381,63681,Michelle Brock,4
1587,85,Gilbert Grape,0
1587,6193,Arnie Grape,1
1587,3196,Becky,2
1587,17768,Bonnie Grape,3
1587,2453,Betty Carver,4
9271,5292,Lt. Parker Barnes,0
9271,934,SID 6.7,1
9271,6473,Madison Carter,2
9271,4520,William Cochran,3
9271,57093,Dr. Darrel Lindenmeyer,4
2064,18277,Lucy Eleanor Moderatz,0
2064,8984,Jack Callaghan,1
2064,8212,Peter Callaghan,2
2064,1039,Ox Callaghan,3
2064,5251,Saul,4
236,3051,Muriel Heslop / Mariel Heslop-Van Arckle,0
236,23,Bill Heslop,1
236,3052,Rhonda Epinstalk,2
236,3053,Tania Degano,3
236,3054,Cheryl,4
3049,206,Ace Ventura,0
3049,586,Lt. Lois Einhorn,1
3049,14405,Melissa Robinson,2
3049,31004,Emilio,3
3049,1223629,Himself,15
2759,28641,Ralph/Bernadette Bassenger,0
2759,1331,Anthony Belrose/Mitzi Del Bra,1
2759,529,Adam Whitely/Felicia Jollygoodfellow,2
2759,23,Bob,3
2759,1230360,Marion,4
10497,3291,Nigel,0
10497,5470,Fiona,1
10497,8925,Mimi,2
10497,9979,Oscar,3
10497,78951,Mr. Singh,4
11382,3036,David Shayne,0
11382,1902,Helen Sinclair,1
11382,7906,Olive Neal,2
11382,9046,Cheech,3
11382,18248,Ellen,4
9331,3,Jack Ryan,0
9331,5293,John Clark,1
9331,10427,Cathy Ryan,2
9331,22462,Col. Felix Cortez,3
9331,15319,Robert Ritter,4
10731,4038,"Regina ""Reggie"" Love",0
10731,2176,'Reverend' Roy Foltrigg,1
10731,18248,Dianne Sway,2
10731,57829,Barry 'The Blade' Muldano,3
10731,11367,Thomas Fink,4
10464,2395,Corrina Washington,0
10464,11477,Manny Singer,1
10464,53930,Molly Singer,2
10464,3234,Jonesy,3
10464,1211,Sid,4
9495,57700,Eric Draven,0
9495,57701,Sarah,1
9495,8874,Sergeant Albrecht,2
9495,7486,Top Dollar,3
9495,39126,Myca,4
888,1230,Fred Flintstone,0
888,20,Wilma Flintstone,1
888,8872,Barney Rubble,2
888,12929,Betty Rubble,3
888,6677,Cliff Vandercave,4
13,31,Forrest Gump,0
13,32,Jenny Curran,1
13,33,Lt. Dan Taylor,2
13,34,Pvt. Benjamin Buford 'Bubba' Blue,3
13,35,Mrs. Gump,4
712,3291,Charles,0
712,1533,Carrie,1
712,10726,Tom,2
712,4001,Gareth,3
712,10727,Matthew,4
16295,4987,Mlik Williams,0
16295,56128,Kristen Connor,1
16295,4688,Remy,2
16295,6161,Taryn,3
16295,9778,Fudge,4
10660,2963,Charlie Lang,0
10660,2233,Yvonne Biasi,1
10660,4810,Muriel Lang,2
10660,17859,Bo Williams,3
10660,6542,Angel Dupree,4
10714,58319,Mowgli,0
10714,2130,Captain William Boone,1
10714,17286,Katherine 'Kitty' Brydon,2
10714,4783,Colonel Geofferey Brydon,3
10714,8930,Dr. Julien Plumford,4
8587,53283,Young Simba (voice),0
8587,4756,Adult Simba (voice),1
8587,15152,King Mufasa (voice),2
8587,16940,Scar (voice),3
8587,20005,Adult Nala (voice),4
1689,6384,Siddharta,0
1689,2233,Lisa,1
1689,6591,Dean,2
1689,11394,Lama Norbu,3
1689,540487,Jesse Conrad,4
11596,5141,Herself / Nancy Thompson,0
11596,5139,Freddy Krueger / Himself,1
11596,8186,Dylan Porter,2
11596,5140,Himself,3
11596,166594,Chase Porter,4
854,206,Stanley Ipkiss / The Mask,0
854,6941,Tina Carlyle,1
854,42168,Mrs. Peenman,2
854,53400,Irv,3
854,53401,Burt,4
9359,2461,Bret Maverick,0
9359,1038,Annabelle Bransford,1
9359,16896,Marshal Zane Cooper,2
9359,6804,Joseph,3
9359,658,Angel,4
36593,7633,Lt. Frank Drebin,0
36593,12949,Jane Spencer,1
36593,12950,Ed Hocken,2
36593,12951,Nordberg,3
36593,10430,Rocco,4
2788,1920,Lelaina Pierce,0
2788,7399,Michael Grates,1
2788,21197,Vickie Miner,2
2788,18324,Sammy Gray,3
2788,569,Troy Dyer,4
10427,2963,Michael Williams,0
10427,2778,Lyle from Dallas,1
10427,6684,Suzanne Brown,2
10427,22131,Wayne Brown,3
10427,17396,Deputy Matt Greytack,4
11011,11510,Richie Rich,0
11011,14101,Lawrence Van Dough,1
11011,52995,Richard Rich,2
11011,4003,Regina Rich,3
11011,952664,Tony,4
8987,5064,Gail Hartman,0
8987,11064,Tom Hartman,1
8987,4724,Wade,2
8987,4589,Ranger Johnny,3
8987,4764,Terry,4
1637,6384,Jack Traven,0
1637,2778,Howard Payne,1
1637,18277,Annie Porter,2
1637,3977,Capt. McMahon,3
1637,8447,Harold 'Harry' Temple,4
8831,15111,Max Walker,0
8831,29091,Melissa Walker,1
8831,21399,Senator Aaron McComb,2
8831,14888,Commander Eugene Matuzak,3
8831,21369,Fielding,4
36955,1100,Harry Tasker,0
36955,8944,Helen Tasker,1
36955,74036,Albert Gibson,2
36955,2053,Simon,3
36955,13445,Juno Skinner,4
10395,514,Will Randall,0
10395,290,Raymond Alden,1
10395,13548,Stewart Swinton,2
10395,1160,Laura,3
10395,18794,Charlotte Randall,4
12160,1269,Wyatt Earp,0
12160,6065,Doc Holliday,1
12160,193,Nicholas Earp,2
12160,7219,James Earp,3
12160,57251,Morgan Earp,4
11667,15111,Colonel William Guile,0
11667,27888,General M. Bison,1
11667,21702,Chun-Li Zang,2
11667,58646,Ken Masters,3
11667,12207,Cammy White,4
8011,38559,Connor 'The Highlander' MacLeod,0
8011,16214,Kane,1
8011,13549,Alex Johnson / Sarah,2
8011,10134,Nakano,3
8011,53596,Stenn,4
2654,4783,John Trent,0
2654,27584,Linda Styles,1
2654,920,Sutter Cane,2
2654,2076,Dr. Wrenn,3
2654,6916,Mr. Paul,4
2758,27888,Gomez Addams,0
2758,5657,Morticia Addams,1
2758,1062,Uncle Fester Addams,2
2758,6886,Wednesday Addams,3
2758,3234,Debbie Jellinsky,4
10436,11856,Newland Archer,0
10436,1160,Ellen Olenska,1
10436,1920,May Welland,2
10436,65284,Louisa van der Luyden,3
10436,400,Mrs. Welland,4
13595,18269,Chester 'Chazz' Darvey,0
13595,884,Rex,1
13595,19292,Pip,2
13595,58198,Officer Wilson,3
13595,21624,Jimmie Wing,4
9409,3037,Det. Chris Lecce,0
9409,2880,Det. Bill Reimers,1
9409,12929,A.D.A. Gina Garrett,2
9409,1117,Brian O'Hara,3
9409,15860,Tony Castellano,4
11853,289,Cody Zamora,0
11853,31140,Anita Crown,1
11853,1533,Eileen Spenser,2
11853,69597,Lily Laronette,3
11853,785,Kid Jarrett,4
11041,12899,Jed Clampett,0
11041,5727,Jethro Bodine,1
11041,23764,Elly May Clampett,2
11041,9599,Granny,3
11041,10437,Miss Jane Hathaway,4
306,776,Axel Foley,0
306,777,Billy Rosewood,1
306,1210,Jon Flint,2
306,787,Insp. Douglas Todd,3
306,17396,Ellis Dewald,4
14522,10697,Black Beauty (voice),0
14522,48,Farmer Grey,1
14522,11207,Jerry Barker,2
14522,20070,John Manly,3
14522,47513,Squire Gordon,4
178,1229,"James ""Jimmy"" Dove",0
178,2176,Ryan Gaerity,1
178,2179,Kate Dove,2
178,2177,Max O'Bannon,3
178,2178,Anthony Franklin,4
19819,1733,Pete Bell,0
19819,35806,Neon,1
19819,1581,Jenny Bell,2
19819,22131,Happy,3
19819,18977,Ed,4
4722,5503,Marti Malone,0
4722,11067,Steve Malone,1
4722,39112,Tim Young,2
4722,39113,Jenn Platt,3
4722,2178,Major Collins,4
1607,380,Lorenzo Anello,0
1607,9046,Sonny LoSpecchio,1
1607,17917,"Calogero ""C"" Anello (Age 17)",2
1607,17918,"Calogero ""C"" Anello (Age 9)",3
1607,17919,Jane Williams,4
6075,1158,Carlito Brigante,0
6075,2228,David Kleinfeld,1
6075,14698,Gail,2
6075,5723,Benny Blanco,3
6075,47769,Steffie,4
11310,7904,Mitch Robbins,0
11310,11511,Phil Berquist,1
11310,16165,Glen Robbins,2
11310,3785,Duke Page,3
11310,33487,Barbara Robbins,4
9350,16483,Gabe Walker,0
9350,12074,Eric Qualen,1
9350,12132,Hal Tucker,2
9350,51580,Jessie Deighan,3
9350,16937,Richard Travers,4
9612,16430,Air Traffic Controller,0
9612,707,Beldar Conehead,1
9612,58184,Prymatt Conehead,2
9612,57119,Otto,3
9612,14104,Marlax,4
2124,62,Dr. Bill Capa,0
2124,21817,Rose,1
2124,2049,Lt. Hector Martinez,2
2124,21818,Sondra Dorio,3
2124,2154,Dr. Bob Moore,4
26261,54812,Norman Robberson,0
26261,3785,Jake Stone,1
26261,1902,Helen Robberson,2
26261,2055,Osborn,3
26261,94974,Tony Moore,4
11566,8945,Dave Kovic / Bill Mitchell,0
11566,10205,Ellen Mitchell,1
11566,8924,Bob Alexander,2
11566,14721,Alan Reed,3
11566,10182,Duane Stevenson,4
9571,52474,Randall 'Pink' Floyd,0
9571,51792,Ron Slater,1
9571,56934,Mitch Kramer,2
9571,58000,Don Dawson,3
9571,58001,Jodie Kramer,4
9739,16483,John Spartan,0
9739,10814,Simon Phoenix,1
9739,18277,Lt. Lenina Huxley,2
9739,15788,Dr. Raymond Cocteau,3
9739,4589,Alfredo Garcia,4
10997,69637,Ching Dau Ji (Cheng Dieyi),0
10997,643,Guk Sin (Juxian),1
10997,65277,Duen Siu Lau (Duan Xiaolou),2
10997,137917,Yan Hong/Siu Dau Ji's mother,3
10997,76913,Master Yuan Si Qing,4
10443,1229,Max Klein,0
10443,6588,Laura Klein,1
10443,4810,Carla Rodrigo,2
10443,3999,Brillstein,3
10443,1241,Dr. Bill Perlman,4
9024,521,Doug Ireland,0
9024,5503,Andy Hart,1
9024,660,Christian Hanover,2
9024,56687,Milton Glickman,3
9024,56688,Marie,4
37233,500,Mitch McDeere,0
37233,10478,Abby McDeere,1
37233,193,Avery Tolar,2
37233,18686,Tammy Hemphill,3
37233,228,Wayne Tarrance,4
1634,18259,Jesse,0
1634,15309,Rae Lindley,1
1634,18260,Randolph Johnson,2
1634,147,Glen Greenwood,3
1634,18261,Annie Greenwood,4
5503,3,Dr. Kimble,0
5503,2176,Samuel Gerard,1
5503,6068,Helen Kimble,2
5503,1231,Dr. Anne Eastman,3
5503,532,Cosmo Renfro,4
35588,12261,Lt. Charles Gatewood,0
35588,15853,Geronimo,1
35588,193,Brig. Gen. George Crook,2
35588,3087,Chief of Scouts Al Sieber,3
35588,1892,2nd Lt. Britton Davis,4
2087,7447,Carter Doc McCoy,0
2087,326,Carol McCoy,1
2087,147,Budy Travis,2
2087,4512,Jack Benyon,3
2087,52,Jim Deer Jackson,4
2019,15111,Chance Boudreaux,0
2019,16743,Pik van Cleef,1
2019,2714,Emil Fouchon,2
2019,20759,Natasha Binder,3
2019,20761,Stephan,4
9255,6952,Topper Harley,0
9255,2177,President Thomas 'Tug' Benson,1
9255,3124,Ramada Rodham Hayman,2
9255,16554,Col. Denton Walters,3
9255,10730,Dexter Hayman,4
10612,3291,Reginald Anson,0
10612,47615,Betty,1
10612,17782,Morgan the Goat,2
10612,3547,George Garrad,3
10612,10985,Johnny Shellshocked,4
2259,5064,Clara del Valle Trueba,0
2259,515,Ferula Trueba,1
2259,16940,Esteban Trueba,2
2259,1920,Blanca Trueba,3
2259,3131,Pedro Tercero Gareia,4
11934,504,Norville Barnes,0
11934,10431,Amy Archer,1
11934,3636,Sidney J. Mussburger,2
11934,1466,Waring Hudsucker,3
11934,4251,Chief,4
12475,64998,Bones Conway,0
12475,43120,Jack Kaufman,1
12475,15309,Christine Jones,2
12475,58563,Fred Ostroff,3
12475,65344,Sgt. Stern,4
9386,190,Secret Service Agent Frank Horrigan,0
9386,14343,Secret Service Agent Lilly Raines,1
9386,6949,Mitch Leary,2
9386,32597,Secret Service Agent Al D'Andrea,3
9386,21163,Secret Service Presidential Detail Agent-In-Charge Bill Watts,4
7984,11856,Gerry Conlon,0
7984,4935,Giuseppe Conlon,1
7984,7056,Gareth Peirce,2
7984,28743,Paul Hill,3
7984,13328,Robert Dixon,4
15765,9780,Anna Mae Bullock / Tina Turner,0
15765,2975,Ike Turner,1
15765,100653,Jackie,2
15765,18346,Young Anna Mae Bullock,3
15765,80990,Choir Mistress,4
6,2880,Frank Wyatt,0
6,9777,Mike Peterson,1
6,5724,Fallon,2
6,12799,Ray Cochran,3
6,11803,Sykes,4
329,4783,Dr. Alan Grant,0
329,4784,Dr. Ellie Sattler,1
329,4785,Dr. Ian Malcolm,2
329,4786,John Hammond,3
329,4789,Robert Muldoon,4
10909,287,Early Grayce,0
10909,12640,Brian Kessler,1
10909,3196,Adele Corners,2
10909,41820,Carrie Laughlin,3
10909,170074,Mrs. Musgrave,4
507,7036,Zed,0
507,1146,Zoe,1
507,7037,Eric,2
507,7038,François,3
507,7039,Ricardo,4
9593,1100,Jack Slater,0
9593,1164,John Practice,1
9593,40176,Frank,2
9593,4391,Benedict,3
9593,1735,Lieutenant Dekker,4
1413,16940,René Gallimard,0
1413,11389,Song Liling,1
1413,23378,Jeanne Gallimard,2
1413,385,Ambassador Toulon,3
1413,32595,Frau Baden,4
12121,2395,Sarah Mathews,0
12121,12836,Halbert 'Hal' Jackson,1
12121,9781,Zora Mathews,2
12121,2888,Tea Cake,3
12121,7906,Stacy,4
2246,7447,Dr. Jed Hill,0
2246,2227,Tracy Kennsinger,1
2246,8984,Andy Sarafian,2
2246,10739,Det. Dana Harris,3
2246,862,Dr. Martin Kessler,4
10502,2461,Justin McLeod,0
10502,6408,Charles E. 'Chuck' Norstadt,1
10502,60700,Catherine Palin,2
10502,65409,Gloria Norstadt,3
10502,12930,Megan Norstadt,4
10440,1243,Larry Lipton,0
10440,3092,Carol Lipton,1
10440,24292,Paul House,2
10440,21278,Ted,3
10440,5657,Marcia Fox,4
9516,57773,Caine 'Kaydee' Lawson,0
9516,18291,Kevin 'O-Dog',1
9516,2683,Pernell,2
9516,9575,Ronnie,3
9516,2231,Tat Lawson,4
2320,6856,Dr. David Grant,0
2320,23880,Lt. Colonel Austin Travis,1
2320,4587,"Jean, Flight Attendant",2
2320,5723,Captain Rat,3
2320,17485,Dennis Cahill,4
5879,46239,Sada,0
5879,21503,Kichi-so,1
5879,142535,Toku,2
5879,136880,Tagawa Inn Manager,3
5879,310173,,4
11971,11181,Benedikt,0
11971,29859,Signor Leonato,1
11971,2232,Dogberry,2
11971,2692,Claudio,3
11971,6384,Don Juan,4
2625,1205,Mr. Jones,0
2625,5313,Dr. Elizabeth 'Libbie' Bowen,1
2625,10774,Dr. Catherine Holland,2
2625,27544,Dr. Patrick Shaye,3
2625,18792,Howard,4
788,2157,Daniel Hillard / Mrs. Doubtfire,0
788,35,Miranda Hillard,1
788,517,Stuart Dunmeyer,2
788,7420,Uncle Frank Hillard,3
788,11715,Gloria Chaney,4
21450,11207,Johnny,0
21450,80366,Louise Clancy,1
21450,1641,Sophie,2
21450,58090,Jeremy G. Smart,3
21450,42641,Sandra,4
11231,23915,Sgt. Kesuke Miyagi,0
11231,448,Julie Pierce,1
11231,11086,Colonel Dugan,2
11231,20276,Louisa Pierce,3
11231,227199,Eric McGowen,4
10447,11477,Capt. J.T. Robbins,0
10447,2714,The Father,1
10447,14344,Walter Marek,2
10447,6863,Casey,3
10447,18916,Stephano,4
31586,109,North,0
31586,1206,North's Dad,1
31586,15886,North's Mom,2
31586,16165,Arthur Belt,3
31586,62,Narrator,4
9559,1269,Robert 'Butch' Haynes,0
9559,190,Chief Red Garnett,1
9559,4784,Sally Gerber,2
9559,64025,Phillip 'Buzz' Perry,3
9559,11367,Bobby Lee,4
9800,31,Andrew Beckett,0
9800,5292,Joe Mille,1
9800,4765,Charles Wheeler,2
9800,2453,Belinda Conine,3
9800,3131,Miguel Alvarez,4
713,18686,Ada McGrath,0
713,1037,George Baines,1
713,4783,Alisdair Stewart,2
713,10690,Flora McGrath,3
713,7248,Mana,4
8291,54421,Justice,0
8291,54422,Lucky,1
8291,9788,Iesha,2
8291,54423,Chicago,3
8291,9782,Jessie,4
25557,55636,Andrew Nivens,0
25557,53574,Sam Nivens,1
25557,63681,Mary Sefton,2
25557,65827,Alex Holland,3
25557,883,Dr. Lawrence Graves,4
10872,5724,Gus,0
10872,351,Caroline Chasseur,1
10872,1979,Lloyd Chasseur,2
10872,5826,Rose Chasseur,3
10872,76995,Jesse Chasseur,4
1245,4173,James Stevens,0
1245,7056,Miss Kenton,1
1245,1292,Lord Darlington,2
1245,20006,Jack Lewis,3
1245,3291,Reginald Cardinal,4
11858,518,Bill Rago,0
11858,13240,Pvt. Tommy Lee Haywood,1
11858,66804,Sergeant Cass,2
11858,1736,Captain Tom Murdoch,3
11858,42157,Jack Markin,4
7007,738,Capt. John Connor,0
7007,10814,Lt. Webster Smith,1
7007,1037,Lt. Tom Graham,2
7007,11398,Eddie Sakamura,3
7007,51805,Bob Richmond,4
5550,31512,RoboCop,0
5550,44038,Officer Anne Lewis,1
5550,44050,Casey Wong,2
5550,44059,Nikkos Mom,3
5550,44060,Nikkos Dad,4
8005,2130,Robin Hood,0
8005,6844,Don Giovanni,1
8005,16407,Sheriff of Rotingham,2
8005,4169,Ahchoo,3
8005,41125,Little John,4
2088,64,Jack Grimaldi,0
2088,5313,Mona Demarkov,1
2088,18750,Natalie Grimaldi,2
2088,3196,Sheri,3
2088,6355,Don Falcone,4
10412,934,Hando,0
10412,65023,Davey,1
10412,28744,Gabe,2
10412,65024,Martin,3
10412,65025,Sonny Jim,4
14534,1328,Daniel E. 'Rudy' Ruettiger,0
14534,15277,D-Bob,1
14534,13726,Daniel Ruettiger,2
14534,76986,Mary,3
14534,76987,Frank Ruettiger,4
424,3896,Oskar Schindler,0
424,2282,Itzhak Stern,1
424,5469,Amon Goeth,2
424,6692,Emilie Schindler,3
424,6693,Poldek Pfefferberg,4
35233,18269,Steve Nebraska,0
35233,13,Al Percolo,1
35233,1902,Doctor H. Aaron,2
35233,110434,Jennifer,3
35233,65019,Ron Wilson,4
14291,85313,Josh Waitzkin,0
14291,3266,Fred Waitzkin,1
14291,11148,Bonnie Waitzkin,2
14291,2282,Bruce Pandolfini,3
14291,2975,Vinnie,4
11236,13010,Mary Lennox,0
11236,68689,Colin Craven,1
11236,55468,Dickon,2
11236,10978,Mrs. Medlock,3
11236,1350,Mary's Mother / Lilias Craven,4
11592,3391,Beverly Sutphin,0
11592,8975,Eugene Sutphin,1
11592,70233,Misty Sutphin,2
11592,26457,Chip Sutphin,3
11592,10826,Carl's Date,4
8850,7447,Lamont Cranston/The Shadow,0
8850,11389,Shiwan Khan,1
8850,14698,Margo Lane,2
8850,1039,Moe Shrevnitz,3
8850,1327,Dr. Reinhardt Lane,4
695,1231,Marian Wyman,0
695,1533,Ann Finnigan,1
695,504,Gene Shepard,2
695,3151,Paul Finnigan,3
695,10427,Claire Kane,4
23210,2888,Paul,0
23210,55636,John Kittredge,1
23210,8893,Louisa Kittredge,2
23210,1327,Geoffrey Miller,3
23210,54782,Kitty,4
858,31,Sam Baldwin,0
858,5344,Annie Reed,1
858,8984,Walter,2
858,12928,Jonah Baldwin,3
858,12929,Becky,4
867,4430,Carly Norris,0
867,13021,Zeke Hawkins,1
867,13022,Jack Lansford,2
867,6416,Vida Warren,3
867,13023,Judy Marks,4
78,3,Rick Deckard,0
78,585,Roy Batty,1
78,586,Rachael,2
78,587,Gaff,3
78,588,Bryant,4
13203,64998,Crawl,0
13203,17832,Rebecca Warner,1
13203,65019,Walter Warner,2
13203,19187,Tracy,3
13203,74276,Connie Warner,4
10442,12073,Charlie Mackenzie,0
10442,18331,Harriet Michaels,1
10442,57829,Tony Giardino,2
10442,99,Rose Michaels,3
10442,18345,May Mackenzie,4
11074,62,Det. Tom Hardy,0
11074,520,Jo Christman,1
11074,1117,Capt. Nick Detillo,2
11074,3197,Det. Danny Detillo,3
11074,591,Det. Eddie Eiler,4
9607,382,Mario Mario,0
9607,5723,Luigi Mario,1
9607,2778,King Koopa,2
9607,20767,Princess Daisy,3
9607,26473,Iggy,4
9057,6952,"Richard ""Ditch“ Brodie",0
9057,2630,Chris Morrow,1
9057,4691,Ben Pinkwater,2
9057,4443,Kerr,3
9057,35980,Sprungjunkie,4
10635,2694,Eddy,0
10635,9045,Stuart,1
10635,6684,Alex,2
10635,19578,Dick,3
10635,79007,Renay,4
9479,531,Jack Skellington (singing) / Barrel / Clown with the Tear away Face (voice),0
9479,14541,Jack Skellington (voice),1
9479,11514,Sally / Shock (voice),2
9479,21282,Dr. Finkelstein (voice),3
9479,13243,Mayor (voice),4
10057,6952,Aramis,0
10057,2628,Athos,1
10057,5577,D'Artagnan,2
10057,17485,Porthos,3
10057,13472,Cardinal Richelieu,4
11969,6856,Wyatt Earp,0
11969,5576,Doc Holliday,1
11969,16431,Virgil Earp,2
11969,2053,Morgan Earp,3
11969,6280,Curly Bill Brocius,4
319,2224,Clarence Worley,0
319,4687,Alabama Whitman,1
319,4688,Dick Ritchie,2
319,4689,Elliot Blitzer,3
319,64,Drexl Spivey,4
15139,11510,Richard Tyler,0
15139,1062,Mr. Dewey,1
15139,2387,Adventure (voice),2
15139,2395,Fantasy (voice),3
15139,947355,Neighborhood Kid,4
11446,33656,Dawn Wiener,0
11446,69482,Lolita,1
11446,69483,Cookie,2
11446,61904,Cynthia,3
11446,69484,Chrissy,4
11655,17094,Jesus Gris,0
11655,2372,Angel de la Guardia,1
11655,39008,De la Guardia,2
11655,70364,Mercedes,3
11655,70365,Aurora,4
10897,69395,Alfalfa,0
10897,67378,"George ""Spanky"" McFarland",1
10897,148996,Darla,2
10897,2395,Buckwheat's Mom,3
10897,589,Miss Crabtree,4
251,723,Sam Wheat,0
251,3416,Molly Jensen,1
251,2395,Oda Mae Brown,2
251,3417,Carl Bruner,3
251,3418,Subway Ghost,4
812,15827,"Aladdin ""Al"" (voice)",0
812,2157,Genie (voice),1
812,15829,Princess Jasmine (voice),2
812,15830,Grand Vizier Jafar (voice),3
812,15831,Abu the Monkey (voice),4
280,1100,The Terminator,0
280,2713,Sarah Connor,1
280,418,T-1000,2
280,820,John Connor,3
280,75027,Old John Connor,4
581,1269,Lieutenant Dunbar,0
581,1581,Stands With A Fist,1
581,6804,Kicking Bird,2
581,7853,Wind In His Hair,3
581,7862,Ten Bears,4
268,514,Jack Napier/The Joker,0
268,2232,Bruce Wayne/Batman,1
268,326,Vicki Vale,2
268,3796,Alfred,3
268,3798,Commissioner James Gordon,4
408,5460,Snow White (voice),0
408,288940,Queen (voice),1
408,540747,Prince (voice),2
408,5457,Doc (voice),3
408,5462,Sleepy (voice),4
10020,62050,Belle (voice),0
10020,15048,Beast (voice),1
10020,108055,Gaston (voice),2
10020,725,Lumiere (voice),3
10020,28010,Cogsworth (voice),4
10895,33923,Gideon,0
10895,67369,Carnival Barkers,1
10895,13819,John Worthington Foulfellow,2
10895,5463,Birds,3
10895,67370,Lampwick,4
114,1204,Vivian Ward,0
114,1205,Edward Lewis,1
114,1208,James Morse,2
114,1206,Philip Stuckey,3
114,1210,Barney Thompson,4
576,8252,Pike Bishop,0
576,7502,Dutch Engstrom,1
576,8253,Deke Thornton,2
576,8254,Freddie Sykes,3
576,8255,Lyle Gorch,4
7300,1160,Melanie Parker,0
7300,1461,Jack Taylor,1
